Timestamp,U_L1_Avg,U_L1_Min,U_L1_Max,I_L1,PF_L1,U_L2_Avg,U_L2_Min,U_L2_Max,I_L2,PF_L2,U_L3_Avg,U_L3_Min,U_L3_Max,I_L3,PF_L3,P_Netz_Gesamt,P_Haus,PV_Watt,Batt_Watt,SOC
2026-01-28 17:35:29,219.25,216.71,220.91,1.29,0.788,213.32,209.75,218.61,0.49,0.678,227.73,225.14,230.35,2.79,0.891,857.97,887.97,20.89,0.0,11
2026-01-28 17:37:29,219.2,217.27,220.77,1.22,0.841,211.37,208.87,212.97,0.46,0.616,230.3,228.31,232.28,2.19,0.819,701.78,731.78,21.27,0.0,11
2026-01-28 17:39:29,220.21,218.42,221.86,1.26,0.849,209.35,207.05,211.37,0.39,0.509,230.15,227.77,232.2,2.88,0.891,864.26,894.26,19.39,0.0,11
2026-01-28 17:41:29,219.7,218.06,221.28,1.26,0.859,207.67,205.4,209.79,0.38,0.474,230.68,227.01,233.1,2.28,0.863,732.13,772.13,19.5,0.0,11
2026-01-28 17:43:29,222.76,220.42,224.9,1.25,0.839,211.4,207.85,213.87,0.4,0.536,229.26,226.87,231.57,3.05,0.949,940.33,970.33,0.0,0.0,11
2026-01-28 17:45:29,222.54,219.13,224.87,1.18,0.814,210.37,207.71,212.41,0.39,0.555,226.61,225.06,230.75,2.48,0.913,758.28,788.28,0.0,0.0,11
2026-01-28 17:47:29,223.74,221.85,224.9,1.24,0.804,207.58,205.67,210.94,0.38,0.577,226.94,225.45,229.13,3.61,0.928,1031.66,1061.66,0.0,0.0,11
2026-01-28 17:49:29,220.89,218.94,224.21,1.21,0.819,207.99,205.03,210.59,0.4,0.587,228.25,225.77,230.02,3.4,0.926,1000.34,1040.34,0.0,0.0,11
2026-01-28 17:51:29,222.09,219.35,224.64,1.21,0.809,209.44,206.95,212.38,0.45,0.676,228.5,226.67,229.87,2.51,0.911,793.65,833.65,0.0,0.0,11
2026-01-28 17:53:29,222.21,217.7,225.56,1.22,0.808,209.01,205.21,212.06,0.45,0.672,228.04,226.46,229.69,3.0,0.935,897.61,927.61,0.0,0.0,11
2026-01-28 17:55:29,221.91,217.92,223.63,1.19,0.8,213.88,209.01,216.97,0.49,0.66,228.43,226.02,230.15,2.8,0.933,868.76,898.76,0.0,0.0,11
2026-01-28 17:57:29,220.65,218.21,222.61,1.19,0.802,216.68,214.37,219.67,0.5,0.666,228.37,226.36,229.97,3.47,0.924,995.51,1025.51,0.0,0.0,11
2026-01-28 17:59:29,219.48,217.79,220.98,1.23,0.808,222.0,216.57,225.76,0.58,0.649,226.34,223.24,229.25,4.03,0.923,1188.22,1238.22,0.0,0.0,11
2026-01-28 18:01:29,221.74,219.54,223.76,1.13,0.774,222.0,219.32,224.62,0.58,0.663,227.46,223.93,229.23,3.12,0.891,861.96,901.96,0.0,0.0,11
2026-01-28 18:03:29,220.59,217.83,224.39,1.11,0.772,224.09,222.01,225.77,0.6,0.647,227.77,226.02,228.81,2.31,0.836,719.81,739.81,0.0,0.0,11
2026-01-28 18:05:29,217.6,216.38,220.44,1.08,0.797,225.01,223.01,226.29,0.56,0.564,227.15,226.44,228.96,2.97,0.909,879.31,909.31,0.0,0.0,11
2026-01-28 18:07:30,217.27,214.6,218.58,1.08,0.778,223.97,219.18,226.85,0.54,0.545,226.62,224.98,228.58,2.25,0.841,678.86,728.86,0.0,0.0,11
2026-01-28 18:09:29,217.41,214.35,219.74,1.1,0.789,221.82,217.75,224.11,0.51,0.533,228.38,226.56,230.23,2.68,0.889,800.77,830.77,0.0,0.0,11
2026-01-28 18:11:30,219.13,216.21,221.33,1.1,0.783,220.29,218.03,223.13,0.51,0.543,229.63,227.76,230.9,2.27,0.846,709.3,749.3,0.0,0.0,11
2026-01-28 18:13:30,219.01,216.7,221.5,1.1,0.778,222.67,219.01,224.82,0.52,0.539,229.25,226.91,230.77,2.9,0.91,852.2,882.2,0.0,0.0,11
2026-01-28 18:15:30,220.21,218.53,221.69,1.11,0.77,221.06,217.85,224.04,0.52,0.572,227.42,226.01,228.71,2.12,0.825,650.35,670.35,0.0,0.0,11
2026-01-28 18:17:30,217.5,214.31,220.58,2.53,0.83,221.44,218.28,224.22,0.52,0.554,227.55,226.01,229.38,2.9,0.912,1185.01,1225.01,0.0,0.0,11
2026-01-28 18:19:30,218.33,216.12,220.47,9.79,0.988,220.32,217.41,223.58,2.42,0.163,228.09,226.32,229.58,2.56,0.849,3413.65,3453.65,0.0,0.0,11
2026-01-28 18:21:30,219.15,216.85,221.25,4.71,0.932,222.2,217.46,225.3,2.1,0.457,226.77,224.78,228.93,2.53,0.893,1893.74,1943.74,0.0,0.0,11
2026-01-28 18:23:30,218.5,214.98,220.81,2.97,0.912,220.26,216.67,222.85,2.03,0.441,228.04,224.53,230.45,2.37,0.857,1471.72,1501.72,0.0,0.0,11
2026-01-28 18:25:30,217.11,215.1,219.07,2.95,0.912,222.28,217.27,225.39,1.92,0.629,226.1,224.49,227.95,2.74,0.906,1509.11,1549.11,0.0,0.0,11
2026-01-28 18:27:30,217.29,215.49,218.84,3.78,0.93,220.49,215.72,223.59,1.71,0.443,227.41,223.84,229.96,2.26,0.849,1766.11,1806.11,0.0,0.0,11
2026-01-28 18:29:30,215.41,212.72,218.97,3.72,0.938,222.74,220.19,225.88,0.51,0.604,225.28,223.52,226.56,2.36,0.897,1450.8,1490.8,0.0,0.0,11
2026-01-28 18:31:30,216.98,214.9,218.7,4.18,0.935,217.97,214.97,220.91,0.46,0.546,226.83,224.63,228.52,2.13,0.828,1276.27,1306.27,0.0,0.0,11
2026-01-28 18:33:30,215.3,212.79,217.99,2.29,0.873,214.65,212.37,217.36,0.43,0.497,228.89,226.81,230.23,2.84,0.907,1067.19,1107.19,0.0,0.0,11
2026-01-28 18:35:30,216.45,213.34,218.06,1.06,0.674,215.67,213.98,219.45,0.44,0.516,228.26,226.43,229.46,2.19,0.829,667.74,697.74,0.0,0.0,11
2026-01-28 18:37:31,214.91,213.51,216.46,0.85,0.656,217.45,214.69,219.97,0.45,0.476,230.04,228.21,231.53,2.69,0.887,726.82,766.82,0.0,0.0,11
2026-01-28 18:39:31,215.94,213.09,218.45,0.85,0.65,217.51,215.16,220.43,0.45,0.485,230.34,228.91,231.81,2.26,0.835,597.36,637.36,0.0,0.0,11
2026-01-28 18:41:31,213.82,212.47,214.49,0.83,0.65,218.97,215.43,221.72,0.47,0.479,228.26,226.59,231.83,2.64,0.885,709.38,749.38,0.0,0.0,11
2026-01-28 18:43:31,213.27,211.31,215.21,0.82,0.642,220.77,219.29,222.72,0.49,0.477,228.41,225.94,229.38,2.54,0.856,666.97,696.97,0.0,0.0,11
2026-01-28 18:45:31,212.27,208.97,214.05,0.83,0.653,220.77,218.93,223.72,0.5,0.481,228.55,226.8,230.33,2.31,0.853,641.87,671.87,0.0,0.0,11
2026-01-28 18:47:31,210.01,206.9,212.13,1.05,0.807,221.94,220.04,224.45,0.52,0.446,229.41,226.71,230.51,2.6,0.889,764.9,794.9,0.0,0.0,11
2026-01-28 18:49:31,207.81,206.36,210.04,1.06,0.852,222.52,220.12,227.57,0.53,0.425,229.02,226.47,229.92,2.34,0.882,745.46,795.46,0.0,0.0,11
2026-01-28 18:51:31,209.09,206.3,211.04,1.03,0.837,224.85,220.92,227.01,0.55,0.457,227.51,225.2,229.51,2.31,0.865,705.31,735.31,0.0,0.0,11
2026-01-28 18:53:31,210.9,208.78,214.64,1.05,0.832,223.46,221.59,225.21,0.52,0.472,228.8,226.61,230.22,2.49,0.877,756.01,776.01,0.0,0.0,11
2026-01-28 18:55:31,211.59,208.48,215.41,1.06,0.835,219.59,215.82,224.05,0.54,0.574,229.51,226.85,231.65,2.67,0.884,796.36,826.36,0.0,0.0,11
2026-01-28 18:57:31,214.83,212.27,216.77,1.09,0.826,218.08,215.18,221.27,0.51,0.604,229.78,227.84,231.69,2.22,0.832,715.84,755.84,0.0,0.0,11
2026-01-28 18:59:31,215.4,211.61,218.98,1.09,0.818,218.81,214.01,223.38,0.53,0.618,228.57,225.96,231.61,2.81,0.894,835.45,875.45,0.0,0.0,11
2026-01-28 19:01:31,213.76,211.03,216.9,1.1,0.829,214.9,211.54,218.78,0.5,0.625,227.93,224.83,230.48,2.55,0.862,746.22,776.22,0.0,0.0,11
2026-01-28 19:03:31,212.41,209.38,216.87,1.09,0.822,215.82,212.11,219.41,0.52,0.641,225.08,221.88,227.38,2.56,0.867,773.58,813.58,0.0,0.0,11
2026-01-28 19:05:31,213.15,209.45,217.77,1.09,0.826,214.78,211.15,218.36,0.5,0.624,227.25,223.3,230.28,2.92,0.889,859.27,889.27,0.0,0.0,11
2026-01-28 19:07:32,214.06,212.07,217.0,0.87,0.662,214.84,210.61,218.64,0.5,0.638,227.36,224.9,229.87,2.58,0.857,686.27,726.27,0.0,0.0,11
2026-01-28 19:09:32,216.51,214.44,220.29,0.91,0.621,213.99,210.67,217.68,0.5,0.683,223.31,218.37,228.65,8.5,0.965,2123.92,2153.92,0.0,0.0,11
2026-01-28 19:11:31,216.84,214.07,220.14,0.91,0.606,216.46,211.77,220.74,0.53,0.68,222.69,219.84,226.29,11.83,0.994,2820.22,2860.22,0.0,0.0,11
2026-01-28 19:13:31,217.9,214.91,220.28,0.91,0.592,220.47,217.76,223.3,0.55,0.676,223.3,221.18,225.6,11.8,0.993,2799.04,2829.04,0.0,0.0,11
2026-01-28 19:15:31,216.58,214.34,220.36,0.93,0.61,218.62,214.76,221.08,0.53,0.68,223.05,218.81,226.01,12.13,0.994,2886.4,2926.4,0.0,0.0,11
2026-01-28 19:17:32,218.24,215.86,220.69,0.94,0.594,218.27,214.29,221.29,0.53,0.687,224.21,221.49,227.78,10.53,0.986,2522.1,2562.1,0.0,0.0,11
2026-01-28 19:19:32,216.61,213.9,219.1,0.91,0.607,219.56,215.47,224.31,0.56,0.624,226.91,224.92,228.55,3.19,0.907,858.26,898.26,0.0,0.0,11
2026-01-28 19:21:32,217.93,215.77,220.21,0.93,0.591,219.71,216.43,222.04,0.56,0.638,225.75,223.21,229.05,2.85,0.873,776.22,806.22,0.0,0.0,11
2026-01-28 19:23:32,216.69,214.92,218.08,0.92,0.6,220.22,216.91,223.62,0.56,0.638,224.09,222.28,229.26,3.11,0.896,821.95,851.95,0.0,0.0,11
2026-01-28 19:25:32,216.03,212.81,217.97,0.9,0.62,218.98,216.2,222.83,0.54,0.619,227.68,225.15,229.81,2.99,0.896,807.3,847.3,0.0,0.0,11
2026-01-28 19:27:32,214.88,213.31,217.28,0.88,0.614,220.33,216.27,224.31,0.56,0.615,227.46,225.45,229.89,2.5,0.843,679.81,719.81,0.0,0.0,11
2026-01-28 19:29:32,213.99,211.97,215.32,0.85,0.576,223.89,218.43,228.34,0.6,0.604,227.63,225.53,229.19,3.47,0.915,910.2,950.2,0.0,0.0,11
2026-01-28 19:31:32,213.51,210.83,216.63,1.14,0.762,222.46,219.83,225.23,0.58,0.596,229.07,226.17,229.95,2.72,0.857,796.8,826.8,0.0,0.0,11
2026-01-28 19:33:32,216.1,212.99,218.51,1.13,0.8,221.33,218.19,224.05,0.56,0.616,227.76,226.14,228.86,3.29,0.9,949.39,969.39,0.0,0.0,11
2026-01-28 19:35:32,217.29,215.4,218.39,0.97,0.72,222.33,219.4,225.51,0.51,0.573,226.9,224.16,228.44,2.62,0.848,706.47,746.47,0.0,0.0,11
2026-01-28 19:37:32,217.21,215.0,219.45,0.93,0.681,225.62,223.52,228.43,0.54,0.582,224.95,222.75,226.2,3.01,0.902,811.83,851.83,0.0,0.0,11
2026-01-28 19:39:32,214.17,209.92,218.77,0.91,0.691,225.56,222.64,227.63,0.55,0.538,225.33,224.02,226.48,2.66,0.882,724.72,754.72,0.0,0.0,11
2026-01-28 19:41:32,211.6,208.75,214.07,0.87,0.706,226.21,224.72,229.31,0.57,0.531,225.62,223.95,227.1,2.84,0.89,758.06,788.06,0.0,0.0,11
2026-01-28 19:43:32,208.53,206.81,211.32,0.84,0.694,229.43,227.25,230.52,0.62,0.527,223.83,221.93,225.45,2.98,0.89,781.39,811.39,0.0,0.0,11
2026-01-28 19:45:32,206.84,205.34,208.53,0.84,0.715,226.82,225.6,227.84,0.58,0.54,224.16,223.14,225.6,2.66,0.868,712.37,752.37,0.0,0.0,11
2026-01-28 19:47:33,208.51,205.31,211.09,0.83,0.698,228.31,225.62,231.12,0.6,0.532,224.78,223.89,225.6,3.03,0.908,816.36,856.36,0.0,0.0,11
2026-01-28 19:49:33,206.4,203.22,207.83,0.7,0.495,230.03,228.86,231.85,0.62,0.502,224.7,224.35,225.39,2.51,0.86,642.42,672.42,0.0,0.0,11
2026-01-28 19:51:33,206.41,204.57,208.8,0.67,0.425,229.86,227.95,231.32,0.61,0.503,224.71,223.72,225.59,2.79,0.893,693.52,713.52,0.0,0.0,11
2026-01-28 19:53:33,208.24,207.52,209.19,0.72,0.433,227.27,225.87,229.05,0.57,0.516,225.48,224.4,226.24,2.53,0.873,643.12,683.12,0.0,0.0,11
2026-01-28 19:55:33,208.11,205.67,211.18,0.64,0.351,227.19,225.55,228.67,0.59,0.512,223.55,220.86,225.65,2.6,0.89,630.33,670.33,0.0,0.0,11
2026-01-28 19:57:33,209.98,207.68,211.58,0.67,0.351,224.55,221.57,226.34,0.57,0.554,222.07,220.17,224.12,2.89,0.892,679.03,719.03,0.0,0.0,11
2026-01-28 19:59:33,210.6,207.42,213.48,0.67,0.37,223.88,221.28,226.33,0.55,0.534,224.12,223.46,225.22,2.35,0.847,567.3,597.3,0.0,0.0,11
2026-01-28 20:01:33,208.91,204.68,210.98,0.65,0.349,225.34,223.43,226.24,0.55,0.475,222.95,220.11,224.06,2.93,0.9,701.96,741.96,0.0,0.0,11
2026-01-28 20:03:33,206.58,203.58,210.3,0.63,0.358,224.35,221.67,226.42,0.54,0.436,223.38,221.78,223.99,2.28,0.84,523.57,553.57,0.0,0.0,11
2026-01-28 20:05:33,211.22,204.73,213.62,0.67,0.384,220.69,218.61,223.71,0.49,0.441,223.34,222.19,224.13,2.75,0.887,651.78,691.78,0.0,0.0,11
2026-01-28 20:07:33,210.34,207.96,212.64,0.66,0.37,222.05,220.21,222.73,0.51,0.426,223.54,222.53,224.08,2.62,0.868,592.19,632.19,0.0,0.0,11
2026-01-28 20:09:33,211.62,208.8,215.29,0.7,0.354,222.24,220.79,223.11,0.51,0.431,223.12,221.38,224.12,2.4,0.85,571.14,601.14,0.0,0.0,11
2026-01-28 20:11:33,214.52,211.96,216.21,0.73,0.367,222.43,220.62,223.76,0.51,0.439,223.7,221.33,225.19,2.96,0.905,697.66,727.66,0.0,0.0,11
2026-01-28 20:13:33,215.97,213.8,219.54,0.92,0.488,220.91,219.18,223.45,0.49,0.444,224.06,222.53,226.87,2.18,0.818,547.27,577.27,0.0,0.0,11
2026-01-28 20:15:33,212.53,210.08,215.85,0.91,0.723,224.45,223.21,225.34,0.52,0.411,224.26,222.18,225.61,3.01,0.911,816.88,856.88,0.0,0.0,11
2026-01-28 20:17:34,213.42,210.08,216.83,0.98,0.722,224.11,222.47,225.4,0.52,0.438,222.63,221.09,224.62,2.48,0.846,685.36,715.36,0.0,0.0,11
2026-01-28 20:19:33,211.14,209.75,212.37,0.91,0.686,224.34,222.71,226.0,0.54,0.437,220.72,219.26,222.21,2.63,0.876,707.39,737.39,0.0,0.0,11
2026-01-28 20:21:34,212.68,210.99,214.55,0.93,0.677,223.78,222.79,224.52,0.53,0.476,219.59,218.09,220.4,2.71,0.891,718.76,748.76,0.0,0.0,11
2026-01-28 20:23:34,210.71,208.19,213.03,0.9,0.69,224.18,223.17,225.13,0.53,0.454,219.98,218.91,220.67,2.65,0.876,698.29,728.29,0.0,0.0,11
2026-01-28 20:25:34,213.05,211.43,214.71,0.9,0.685,225.84,223.74,227.09,0.55,0.442,221.99,219.72,223.71,2.72,0.893,708.43,748.43,0.0,0.0,11
2026-01-28 20:27:34,213.08,210.37,214.0,0.98,0.776,227.07,226.38,229.02,0.56,0.409,223.73,221.76,225.05,2.32,0.844,679.22,719.22,0.0,0.0,11
2026-01-28 20:29:34,211.15,208.45,213.21,1.06,0.796,225.94,224.55,228.28,0.55,0.38,224.81,224.11,225.7,3.24,0.917,891.89,921.89,0.0,0.0,11
2026-01-28 20:31:34,211.06,208.16,214.79,1.0,0.736,225.97,224.43,227.4,0.54,0.385,224.83,223.82,225.73,2.42,0.838,659.99,689.99,0.0,0.0,11
2026-01-28 20:33:34,211.89,209.01,213.68,0.84,0.596,224.96,224.01,226.35,0.53,0.383,224.99,224.16,225.73,3.07,0.882,730.21,760.21,0.0,0.0,11
2026-01-28 20:35:34,211.09,207.96,212.72,0.83,0.594,225.13,224.34,226.0,0.53,0.379,224.77,223.93,225.24,2.7,0.869,671.52,701.52,0.0,0.0,11
2026-01-28 20:37:34,212.59,210.18,213.53,0.84,0.575,227.04,224.14,228.65,0.54,0.39,223.66,223.0,224.95,2.23,0.841,594.61,614.61,0.0,0.0,11
2026-01-28 20:39:34,211.54,209.75,212.68,0.82,0.553,228.75,227.78,230.09,0.58,0.401,223.17,222.73,223.6,2.75,0.905,698.58,718.58,0.0,0.0,11
2026-01-28 20:41:34,211.72,211.26,212.22,0.87,0.601,228.02,227.29,228.99,0.57,0.374,224.15,223.3,224.59,2.03,0.807,523.99,573.99,0.0,0.0,11
2026-01-28 20:43:34,210.62,208.36,213.0,0.82,0.567,226.71,225.21,228.56,0.51,0.272,223.11,221.03,224.7,2.69,0.912,678.5,708.5,0.0,0.0,11
2026-01-28 20:45:34,208.28,207.71,208.87,0.79,0.57,225.9,225.12,226.77,0.52,0.267,222.34,221.98,222.66,2.31,0.856,551.52,591.52,0.0,0.0,11
2026-01-28 20:47:34,209.06,208.28,209.85,0.79,0.561,227.21,226.13,227.94,0.53,0.289,221.75,221.28,222.5,2.56,0.873,633.64,673.64,0.0,0.0,11
2026-01-28 20:49:35,210.42,209.04,214.7,0.8,0.559,228.28,226.38,230.72,0.53,0.288,222.68,221.27,224.47,2.8,0.876,661.88,701.88,0.0,0.0,11
2026-01-28 20:51:35,214.45,213.29,215.36,0.83,0.543,228.84,227.91,229.8,0.52,0.301,224.07,223.45,224.53,2.23,0.835,541.17,581.17,0.0,0.0,11
2026-01-28 20:53:35,218.5,215.02,219.61,0.87,0.527,227.89,226.7,229.19,0.5,0.345,222.62,222.19,223.47,2.8,0.906,702.71,742.71,0.0,0.0,11
2026-01-28 20:55:35,218.71,215.79,220.69,0.87,0.528,227.29,225.97,228.7,0.49,0.348,223.52,222.33,224.74,2.25,0.829,553.21,593.21,0.0,0.0,11
2026-01-28 20:57:35,218.81,217.57,219.52,1.01,0.662,227.36,226.6,228.29,0.5,0.311,225.03,224.21,225.71,3.0,0.902,818.96,848.96,0.0,0.0,11
2026-01-28 20:59:35,217.46,216.36,218.6,1.08,0.759,227.9,227.02,228.43,0.51,0.298,225.28,225.0,225.59,2.94,0.894,808.54,848.54,0.0,0.0,11
2026-01-28 21:01:35,218.11,217.15,219.75,1.09,0.755,226.17,224.79,228.26,0.49,0.308,224.52,222.75,225.74,4.34,0.903,1126.47,1156.47,0.0,0.0,11
2026-01-28 21:03:35,219.04,218.3,219.56,1.11,0.75,224.9,223.98,225.89,0.48,0.317,223.76,222.99,224.27,12.15,0.994,2905.28,2945.28,0.0,0.0,11
2026-01-28 21:05:35,218.48,216.37,219.64,1.13,0.764,225.57,224.79,226.21,0.49,0.303,224.12,223.51,225.29,11.14,0.993,2708.16,2758.16,0.0,0.0,11
2026-01-28 21:07:35,216.48,215.15,218.21,1.2,0.792,226.34,223.51,228.18,0.5,0.316,222.86,221.6,225.28,12.08,0.994,2912.47,2942.47,0.0,0.0,11
2026-01-28 21:09:35,216.3,215.95,217.13,1.21,0.8,226.69,226.29,227.27,0.5,0.326,222.21,221.84,222.59,11.28,0.994,2726.26,2756.26,0.0,0.0,11
2026-01-28 21:11:35,216.57,215.73,216.94,1.18,0.785,226.63,226.1,228.99,0.51,0.338,221.29,220.69,221.8,11.81,0.994,2817.1,2847.1,0.0,0.0,11
2026-01-28 21:13:35,214.27,213.23,215.68,1.14,0.781,229.51,228.68,230.41,0.55,0.337,221.02,219.17,222.09,11.05,0.994,2655.07,2695.07,0.0,0.0,11
2026-01-28 21:15:35,216.14,213.99,217.84,1.12,0.739,228.25,227.24,229.36,0.52,0.353,220.43,219.39,221.57,11.45,0.994,2737.33,2787.33,0.0,0.0,11
2026-01-28 21:17:35,219.5,216.82,221.09,0.91,0.531,227.68,225.41,228.95,0.5,0.359,222.0,220.37,223.43,10.79,0.993,2518.14,2548.14,0.0,0.0,11
2026-01-28 21:19:36,218.54,216.72,220.87,0.92,0.559,225.86,224.41,226.88,0.48,0.315,224.18,222.04,225.44,8.3,0.942,1431.87,1461.87,0.0,0.0,11
2026-01-28 21:21:36,217.49,215.28,219.2,0.89,0.557,226.22,224.48,228.49,0.5,0.276,225.77,224.9,226.84,2.78,0.902,707.61,747.61,0.0,0.0,11
2026-01-28 21:23:36,219.18,217.81,220.61,0.91,0.544,226.99,225.93,228.6,0.5,0.285,226.28,224.95,227.25,2.22,0.869,584.76,624.76,0.0,0.0,11
2026-01-28 21:25:36,220.15,218.91,221.1,0.93,0.533,226.84,225.73,228.0,0.49,0.306,225.07,223.77,225.99,2.1,0.895,604.88,644.88,0.0,0.0,11
2026-01-28 21:27:36,220.41,219.51,220.69,0.91,0.516,227.47,225.95,228.04,0.52,0.385,225.36,224.97,226.06,1.83,0.821,489.04,519.04,0.0,0.0,11
2026-01-28 21:29:36,220.39,219.48,223.23,0.86,0.493,225.59,223.91,227.65,0.42,0.163,226.5,225.63,227.5,2.42,0.909,602.12,632.12,0.0,0.0,11
2026-01-28 21:31:36,222.35,221.91,222.73,0.8,0.356,224.19,223.5,226.49,0.43,0.245,227.51,226.26,227.94,1.49,0.727,329.15,359.15,0.0,0.0,11
2026-01-28 21:33:36,221.69,221.02,222.63,0.79,0.337,226.37,226.02,226.92,0.46,0.328,226.64,225.6,227.12,1.23,0.679,281.03,321.03,0.0,0.0,11
2026-01-28 21:35:36,222.22,221.24,223.8,0.83,0.348,225.1,223.25,226.47,0.46,0.304,227.22,226.82,228.14,1.15,0.601,255.26,285.26,0.0,0.0,11
2026-01-28 21:37:36,223.49,222.69,224.05,0.86,0.329,225.56,224.46,227.02,0.45,0.15,227.04,226.13,227.81,1.29,0.691,272.58,302.58,0.0,0.0,11
2026-01-28 21:39:36,222.7,221.8,224.13,0.84,0.318,226.26,224.03,227.46,0.45,0.125,227.67,226.33,230.01,1.44,0.777,312.06,352.06,0.0,0.0,11
2026-01-28 21:41:36,223.07,221.28,223.55,1.03,0.505,226.71,224.92,227.72,0.45,0.127,228.68,227.95,229.32,1.43,0.781,363.6,393.6,0.0,0.0,11
2026-01-28 21:43:36,221.92,220.85,222.76,0.99,0.643,226.71,224.14,228.75,0.44,0.11,229.14,228.48,230.19,1.44,0.785,400.32,440.32,0.0,0.0,11
2026-01-28 21:45:36,220.38,217.88,221.63,0.98,0.659,225.15,224.16,228.09,0.43,0.083,230.14,228.62,230.66,1.45,0.787,403.81,433.81,0.0,0.0,11
2026-01-28 21:47:36,219.35,218.11,220.29,0.97,0.655,227.69,226.76,229.0,0.43,0.115,229.02,228.26,229.6,1.96,0.878,524.09,554.09,0.0,0.0,11
2026-01-28 21:49:36,218.71,217.85,220.58,1.0,0.694,227.57,226.33,228.76,0.42,0.126,228.27,227.46,229.45,1.48,0.811,423.91,443.91,0.0,0.0,11
2026-01-28 21:51:36,220.63,219.24,221.34,1.07,0.711,227.06,226.06,231.52,0.43,0.144,227.86,225.3,228.48,1.44,0.801,428.36,458.36,0.0,0.0,11
2026-01-28 21:53:37,219.68,219.09,220.37,1.02,0.684,227.95,225.54,229.36,0.43,0.133,228.51,227.72,229.4,1.43,0.798,413.61,453.61,0.0,0.0,11
2026-01-28 21:55:36,221.49,219.56,222.94,1.05,0.644,229.49,228.0,230.53,0.43,0.136,228.3,227.71,229.16,1.43,0.795,407.57,447.57,0.0,0.0,11
2026-01-28 21:57:37,222.77,222.22,223.37,1.07,0.629,228.86,227.22,229.59,0.42,0.175,228.0,227.55,229.11,1.41,0.786,401.9,421.9,0.0,0.0,11
2026-01-28 21:59:37,223.98,221.64,224.83,0.93,0.343,228.69,228.13,229.18,0.43,0.183,227.42,226.96,228.17,1.39,0.775,313.97,343.97,0.0,0.0,11
2026-01-28 22:01:37,224.0,222.51,224.72,0.86,0.306,228.33,227.58,228.81,0.42,0.151,228.3,227.36,229.74,1.38,0.775,302.24,342.24,0.0,0.0,11
2026-01-28 22:03:37,223.68,222.51,225.48,0.85,0.29,229.61,228.16,230.8,0.43,0.168,228.43,227.37,229.74,1.37,0.782,298.2,338.2,0.0,0.0,11
2026-01-28 22:05:37,225.29,224.7,226.01,0.87,0.275,229.51,228.56,229.99,0.42,0.193,227.83,227.23,228.63,1.38,0.784,298.88,328.88,0.0,0.0,11
2026-01-28 22:07:37,224.36,223.57,225.77,0.85,0.291,228.09,227.34,229.79,0.43,0.169,228.72,227.24,229.34,1.37,0.782,301.95,341.95,0.0,0.0,11
2026-01-28 22:09:37,223.51,222.82,224.03,0.83,0.297,227.82,227.17,228.13,0.44,0.14,229.06,228.17,229.58,1.63,0.818,368.01,408.01,0.0,0.0,11
2026-01-28 22:11:37,223.31,222.95,223.69,0.83,0.29,228.22,227.3,229.08,0.46,0.134,229.11,228.53,229.81,1.36,0.775,294.61,324.61,0.0,0.0,11
2026-01-28 22:13:37,224.2,223.29,225.33,0.84,0.296,227.17,226.48,228.92,0.47,0.127,229.68,229.13,230.36,1.37,0.771,298.9,338.9,0.0,0.0,11
2026-01-28 22:15:37,224.12,223.45,225.21,0.85,0.305,226.93,225.73,227.56,0.48,0.108,230.22,229.5,230.77,2.03,0.86,451.13,481.13,0.0,0.0,11
2026-01-28 22:17:37,223.28,222.33,224.8,0.83,0.317,225.75,224.49,226.3,0.48,0.083,230.43,229.56,231.05,1.29,0.737,274.62,294.62,0.0,0.0,11
2026-01-28 22:19:37,222.55,221.24,223.03,0.83,0.31,226.61,225.6,227.38,0.49,0.089,230.42,229.79,230.92,1.06,0.622,206.27,236.27,0.0,0.0,11
2026-01-28 22:21:37,222.5,221.4,223.33,0.85,0.359,227.85,227.33,228.35,0.49,0.116,229.24,228.08,230.36,1.08,0.65,227.42,257.42,0.0,0.0,11
2026-01-28 22:23:38,221.38,218.58,222.94,3.35,0.757,228.63,226.97,229.85,0.53,0.403,228.97,228.37,229.58,1.07,0.663,1365.23,1405.23,0.0,0.0,11
2026-01-28 22:25:38,221.25,218.64,224.79,7.07,0.962,229.43,228.56,230.14,0.57,0.437,226.98,226.14,229.27,1.52,0.852,1848.04,1878.04,0.0,0.0,11
2026-01-28 22:27:38,224.65,224.24,225.63,1.04,0.601,228.06,226.08,228.77,0.54,0.466,227.38,226.78,227.74,1.04,0.648,349.54,369.54,0.0,0.0,11
2026-01-28 22:29:38,223.98,223.13,225.54,1.04,0.611,226.78,225.26,227.47,0.51,0.475,227.11,226.35,227.82,1.76,0.807,543.5,583.5,0.0,0.0,11
2026-01-28 22:31:38,223.85,222.66,224.7,1.03,0.608,226.72,226.03,227.42,0.52,0.477,226.75,226.31,227.38,1.9,0.832,554.82,584.82,0.0,0.0,11
2026-01-28 22:33:38,223.19,222.2,224.71,1.02,0.607,227.37,226.0,227.88,0.51,0.468,226.7,226.21,227.33,2.38,0.896,691.69,731.69,0.0,0.0,11
2026-01-28 22:35:38,223.83,222.83,224.77,1.01,0.584,229.98,227.76,230.85,0.53,0.478,227.08,225.34,228.27,1.99,0.863,576.33,596.33,0.0,0.0,11
